A0,A1,A2,A3
19.179000000000002,19.160999999999998,19.132000000000001,19.081
19.164999999999999,19.141999999999999,19.137,19.062000000000001
19.202999999999999,19.175000000000001,19.141999999999999,19.09
19.236000000000001,19.170000000000002,19.151,19.067
19.222000000000001,19.184000000000001,19.117999999999999,19.057000000000002
19.192999999999998,19.160999999999998,19.100000000000001,19.067
19.192999999999998,19.170000000000002,19.100000000000001,19.062000000000001
19.212,19.184000000000001,19.141999999999999,19.062000000000001
19.202999999999999,19.155999999999999,19.109000000000002,19.062000000000001
19.216999999999999,19.192999999999998,19.137,19.067
19.179000000000002,19.160999999999998,19.137,19.053000000000001
19.25,19.184000000000001,19.123000000000001,19.070999999999998
19.216999999999999,19.175000000000001,19.117999999999999,19.070999999999998
19.179000000000002,19.189,19.128,19.081
19.164999999999999,19.184000000000001,19.103999999999999,19.070999999999998
19.179000000000002,19.179000000000002,19.117999999999999,19.070999999999998
19.222000000000001,19.170000000000002,19.132000000000001,19.042999999999999
19.189,19.184000000000001,19.109000000000002,19.062000000000001
19.216999999999999,19.170000000000002,19.137,19.076000000000001
19.164999999999999,19.164999999999999,19.109000000000002,19.070999999999998
19.170000000000002,19.170000000000002,19.100000000000001,19.062000000000001
19.184000000000001,19.151,19.109000000000002,19.085999999999999
19.202999999999999,19.164999999999999,19.094999999999999,19.062000000000001
19.175000000000001,19.164999999999999,19.114000000000001,19.085999999999999
19.189,19.160999999999998,19.128,19.070999999999998
19.198,19.164999999999999,19.109000000000002,19.062000000000001
19.170000000000002,19.212,19.123000000000001,19.085999999999999
19.198,19.141999999999999,19.141999999999999,19.076000000000001
19.212,19.137,19.114000000000001,19.094999999999999
19.222000000000001,19.155999999999999,19.114000000000001,19.057000000000002
19.184000000000001,19.184000000000001,19.103999999999999,19.100000000000001
19.202999999999999,19.184000000000001,19.100000000000001,19.047999999999998
19.222000000000001,19.160999999999998,19.114000000000001,19.09
19.164999999999999,19.170000000000002,19.103999999999999,19.076000000000001
